type,start_time,end_time,confidence,content,discard,PhrasalVerb
pronunciation,36m 21.18s,36m 21.68s,0.997,songs,False,False
pronunciation,36m 21.69s,36m 22.40s,0.998,to,False,False
pronunciation,36m 22.41s,36m 23.10s,0.999,connect,False,False
pronunciation,36m 23.11s,36m 23.58s,0.999,me,False,False
pronunciation,36m 23.59s,36m 23.60s,0.999,a,False,False
pronunciation,36m 23.61s,36m 23.90s,0.999,little,False,False
pronunciation,36m 23.91s,36m 24.04s,0.998,bit,False,False
pronunciation,36m 24.05s,36m 24.24s,0.998,more,False,False
pronunciation,36m 24.25s,36m 24.40s,0.999,to,False,False
pronunciation,36m 24.41s,36m 25.11s,0.999,God,False,False
punctuation,,,0.0,.,False,False
pronunciation,36m 25.27s,36m 25.62s,0.817,But,False,False
pronunciation,36m 25.63s,36m 25.98s,0.999,this,False,False
pronunciation,36m 25.99s,36m 27.04s,0.999,week,False,False
pronunciation,36m 27.05s,36m 27.08s,0.999,I,False,False
pronunciation,36m 27.09s,36m 27.80s,0.999,have,False,False
pronunciation,36m 27.81s,36m 28.38s,0.997,prayed,False,False
pronunciation,36m 28.39s,36m 28.40s,0.997,a,False,False
pronunciation,36m 28.41s,36m 28.80s,0.999,little,False,False
pronunciation,36m 28.81s,36m 28.96s,0.998,bit,False,False
pronunciation,36m 28.97s,36m 29.70s,0.999,more,False,False
punctuation,,,0.0,.,False,False
pronunciation,36m 30.06s,36m 30.08s,0.996,I,False,False
punctuation,,,0.0,",",False,False
pronunciation,36m 30.09s,36m 30.86s,0.997,I,False,False
pronunciation,36m 30.87s,36m 31.28s,0.999,went,False,False
pronunciation,36m 31.29s,36m 33.12s,0.997,to,False,False
pronunciation,36m 33.13s,36m 33.14s,0.974,uh,False,False
pronunciation,36m 33.34s,36m 33.35s,0.996,a,False,False
pronunciation,36m 33.37s,36m 34.76s,0.998,service,False,False
pronunciation,36m 35.79s,36m 36.12s,0.997,that,False,False
pronunciation,36m 36.13s,36m 37.02s,0.996,happened,False,False
pronunciation,36m 38.92s,36m 39.35s,0.998,at,False,False
pronunciation,36m 39.36s,36m 39.95s,0.997,someone's,False,False
pronunciation,36m 39.96s,36m 40.80s,0.999,house,False,False
punctuation,,,0.0,.,False,False
pronunciation,36m 41.09s,36m 41.39s,0.999,It,False,False
pronunciation,36m 41.40s,36m 42.25s,0.999,was,False,False
pronunciation,36m 42.42s,36m 42.43s,0.913,uh,False,False
pronunciation,36m 42.94s,36m 43.20s,0.957,my,False,False
punctuation,,,0.0,",",False,False
pronunciation,36m 43.21s,36m 43.37s,0.997,my,False,False
pronunciation,36m 43.38s,36m 44.00s,0.994,husband's,False,False
pronunciation,36m 44.01s,36m 45.13s,0.925,instructor's,False,False
pronunciation,36m 45.14s,36m 46.28s,0.999,house,False,False
punctuation,,,0.0,.,False,False
pronunciation,36m 47.21s,36m 47.48s,0.999,he,False,False
pronunciation,36m 47.49s,36m 47.79s,0.997,used,False,False
pronunciation,36m 47.80s,36m 48.16s,0.999,to,False,False
pronunciation,36m 48.17s,36m 48.56s,0.999,teach,False,False
pronunciation,36m 48.57s,36m 49.11s,0.999,him,False,False
pronunciation,36m 49.15s,36m 50.30s,0.999,music,False,False
punctuation,,,0.0,.,False,False
pronunciation,36m 50.60s,36m 51.76s,0.997,Nowadays,False,False
punctuation,,,0.0,",",False,False
pronunciation,36m 51.77s,36m 52.00s,0.999,my,False,False
pronunciation,36m 52.01s,36m 52.47s,0.999,husband,False,False
pronunciation,36m 52.48s,36m 52.88s,0.997,plays,False,False
pronunciation,36m 52.89s,36m 53.95s,0.998,clarinet,False,False
pronunciation,36m 53.98s,36m 54.66s,0.996,and,False,False
pronunciation,36m 54.93s,36m 55.96s,0.996,this,False,False
pronunciation,36m 55.97s,36m 56.47s,0.999,was,False,False
pronunciation,36m 56.48s,36m 56.64s,0.999,the,False,False
pronunciation,36m 56.65s,36m 57.14s,0.999,guy,False,False
pronunciation,36m 57.15s,36m 57.36s,0.999,that,False,False
pronunciation,36m 57.37s,36m 58.00s,0.996,God,False,False
pronunciation,36m 58.21s,36m 59.35s,0.998,prepared,False,False
pronunciation,36m 59.36s,36m 59.76s,0.999,to,False,False
pronunciation,36m 59.77s,37m 0.08s,0.999,teach,False,False
pronunciation,37m 0.09s,37m 0.44s,0.999,him,False,False
punctuation,,,0.0,.,False,False
pronunciation,37m 1.57s,37m 3.08s,0.999,He,False,False
pronunciation,37m 3.09s,37m 4.43s,0.984,teaches,False,False
pronunciation,37m 4.44s,37m 5.23s,0.999,for,False,False
pronunciation,37m 5.24s,37m 5.98s,0.999,free,False,False
pronunciation,37m 6.35s,37m 6.54s,0.999,at,False,False
pronunciation,37m 6.55s,37m 6.63s,0.999,the,False,False
pronunciation,37m 6.64s,37m 7.27s,0.999,church,False,False
punctuation,,,0.0,.,False,False
pronunciation,37m 8.89s,37m 9.30s,0.999,he,False,False
pronunciation,37m 9.31s,37m 10.02s,0.999,does,False,False
pronunciation,37m 10.03s,37m 10.04s,0.991,a,False,False
pronunciation,37m 10.05s,37m 10.65s,0.999,really,False,False
pronunciation,37m 10.66s,37m 11.19s,0.999,beautiful,False,False
pronunciation,37m 11.20s,37m 11.67s,0.999,work,False,False
pronunciation,37m 11.68s,37m 12.27s,0.999,there,False,False
punctuation,,,0.0,.,False,False
pronunciation,37m 12.77s,37m 13.07s,0.999,We,False,False
pronunciation,37m 13.08s,37m 13.43s,0.999,have,False,False
pronunciation,37m 13.44s,37m 14.03s,0.999,some,False,False
pronunciation,37m 14.04s,37m 15.49s,0.998,volunteers,False,False
pronunciation,37m 15.50s,37m 15.97s,0.999,that,False,False
pronunciation,37m 15.98s,37m 16.34s,0.996,teach,False,False
pronunciation,37m 16.35s,37m 17.06s,0.999,music,False,False
pronunciation,37m 17.07s,37m 17.65s,0.999,for,False,False
pronunciation,37m 18.09s,37m 18.11s,0.99,uh,False,False
pronunciation,37m 18.12s,37m 19.31s,0.999,people,False,False
pronunciation,37m 19.32s,37m 19.59s,0.999,to,False,False
pronunciation,37m 19.60s,37m 20.47s,0.999,play,False,False
pronunciation,37m 20.48s,37m 21.23s,0.999,only,False,False
pronunciation,37m 21.24s,37m 21.43s,0.999,in,False,False
pronunciation,37m 21.44s,37m 21.57s,0.996,the,False,False
pronunciation,37m 21.58s,37m 22.59s,0.999,church,False,False
punctuation,,,0.0,.,False,False
pronunciation,37m 22.60s,37m 22.77s,0.999,The,False,False
pronunciation,37m 22.78s,37m 23.41s,0.999,purpose,False,False
pronunciation,37m 23.42s,37m 23.79s,0.996,is,False,False
pronunciation,37m 23.80s,37m 24.08s,0.999,to,False,False
pronunciation,37m 24.09s,37m 24.89s,0.999,play,False,False
pronunciation,37m 25.35s,37m 25.59s,0.999,in,False,False
pronunciation,37m 25.60s,37m 25.71s,0.999,the,False,False
pronunciation,37m 25.72s,37m 26.67s,0.999,church,False,False
pronunciation,37m 26.68s,37m 27.14s,0.999,for,False,False
pronunciation,37m 27.15s,37m 27.71s,0.999,God,False,False
pronunciation,37m 27.72s,37m 28.42s,0.99,to,False,False
pronunciation,37m 28.43s,37m 28.99s,0.998,God,False,False
pronunciation,37m 29.00s,37m 29.30s,0.419,for,False,False
pronunciation,37m 29.86s,37m 30.71s,0.82,two,False,False
punctuation,,,0.0,.,False,False
pronunciation,37m 33.27s,37m 34.21s,0.999,he,False,False
pronunciation,37m 34.22s,37m 34.71s,0.999,is,False,False
pronunciation,37m 34.72s,37m 35.41s,0.999,moving,False,False
pronunciation,37m 35.42s,37m 36.06s,0.999,out,False,False
punctuation,,,0.0,.,False,False
pronunciation,37m 36.36s,37m 36.58s,0.999,we,False,False
pronunciation,37m 36.59s,37m 36.86s,0.998,went,False,False
pronunciation,37m 36.87s,37m 37.39s,0.999,to,False,False
pronunciation,37m 37.40s,37m 37.41s,0.998,a,False,False
pronunciation,37m 37.42s,37m 38.29s,0.999,service,False,False
pronunciation,37m 38.76s,37m 39.41s,0.999,to,False,False
pronunciation,37m 39.42s,37m 39.43s,0.996,a,False,False
pronunciation,37m 39.44s,37m 40.65s,0.999,visit,False,False
pronunciation,37m 41.55s,37m 41.58s,0.999,at,False,False
pronunciation,37m 41.64s,37m 41.95s,0.999,his,False,False
pronunciation,37m 41.96s,37m 42.77s,0.999,house,False,False
punctuation,,,0.0,.,False,False
pronunciation,37m 42.78s,37m 43.08s,0.999,We,False,False
pronunciation,37m 43.09s,37m 44.01s,0.997,prayed,False,False
punctuation,,,0.0,",",False,False
pronunciation,37m 44.02s,37m 44.33s,0.997,we,False,False
pronunciation,37m 44.55s,37m 44.85s,0.378,sang,False,False
punctuation,,,0.0,",",False,False
pronunciation,37m 44.86s,37m 45.16s,0.997,we,False,False
pronunciation,37m 45.17s,37m 46.02s,0.944,sang,False,False
punctuation,,,0.0,",",False,False
pronunciation,37m 46.55s,37m 48.13s,0.82,we,False,False
pronunciation,37m 48.70s,37m 49.28s,0.996,talked,False,False
pronunciation,37m 49.29s,37m 49.65s,0.999,about,False,False
pronunciation,37m 49.66s,37m 50.37s,0.999,God,False,False
punctuation,,,0.0,.,False,False
pronunciation,37m 50.38s,37m 50.72s,0.999,We,False,False
pronunciation,37m 50.73s,37m 51.59s,0.998,shared,False,False
pronunciation,37m 51.60s,37m 52.91s,0.998,testimonies,False,False
punctuation,,,0.0,.,False,False
pronunciation,37m 52.94s,37m 53.25s,0.999,It,False,False
pronunciation,37m 53.26s,37m 53.45s,0.999,was,False,False
pronunciation,37m 53.46s,37m 54.37s,0.999,amazing,False,False
punctuation,,,0.0,.,False,False
pronunciation,37m 55.45s,37m 55.48s,0.704,It,False,False
pronunciation,37m 55.51s,37m 55.77s,0.996,was,False,False
pronunciation,37m 55.78s,37m 56.71s,0.999,amazing,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,",",False,False
pronunciation,38m 1.96s,38m 2.03s,0.998,I,False,False
pronunciation,38m 2.04s,38m 2.37s,0.997,love,False,False
pronunciation,38m 2.38s,38m 2.88s,0.809,this,False,False
punctuation,,,0.0,.,False,False
pronunciation,38m 13.79s,38m 14.09s,0.997,It,False,False
pronunciation,38m 14.10s,38m 14.56s,0.998,is,False,False
punctuation,,,0.0,.,False,False
pronunciation,38m 15.02s,38m 15.88s,0.999,We,False,False
pronunciation,38m 16.07s,38m 16.73s,0.998,have,False,False
pronunciation,38m 16.74s,38m 17.16s,0.998,it,False,False
pronunciation,38m 17.48s,38m 18.09s,0.996,um,False,False
pronunciation,38m 18.10s,38m 18.53s,0.999,almost,False,False
pronunciation,38m 18.54s,38m 18.81s,0.999,every,False,False
pronunciation,38m 18.82s,38m 19.48s,0.999,week,False,False
punctuation,,,0.0,.,False,False
pronunciation,38m 19.84s,38m 20.75s,0.996,But,False,False
pronunciation,38m 20.76s,38m 21.93s,0.999,because,False,False
pronunciation,38m 21.94s,38m 22.33s,0.999,there,False,False
pronunciation,38m 22.34s,38m 22.59s,0.998,is,False,False
pronunciation,38m 22.60s,38m 22.61s,0.998,a,False,False
pronunciation,38m 22.62s,38m 23.00s,0.999,group,False,False
pronunciation,38m 23.01s,38m 23.04s,0.999,in,False,False
pronunciation,38m 23.05s,38m 23.14s,0.997,the,False,False
pronunciation,38m 23.15s,38m 23.71s,0.999,church,False,False
pronunciation,38m 23.72s,38m 24.05s,0.999,that,False,False
pronunciation,38m 24.06s,38m 25.45s,0.917,organize,False,False
pronunciation,38m 25.53s,38m 25.74s,0.996,the,False,False
punctuation,,,0.0,",",False,False
pronunciation,38m 25.75s,38m 25.78s,0.996,the,False,False
punctuation,,,0.0,",",False,False
pronunciation,38m 25.79s,38m 26.53s,0.996,the,False,False
pronunciation,38m 26.54s,38m 27.55s,0.996,reunions,False,False
punctuation,,,0.0,.,False,False
pronunciation,38m 27.90s,38m 28.25s,0.994,The,False,False
pronunciation,38m 28.26s,38m 28.72s,0.491,domes,False,False
pronunciation,38m 29.17s,38m 29.21s,0.12,still,False,False
pronunciation,38m 29.51s,38m 29.79s,0.998,does,False,False
punctuation,,,0.0,.,False,False
pronunciation,38m 29.80s,38m 29.94s,0.997,This,False,False
pronunciation,38m 29.95s,38m 30.21s,0.996,word,False,False
pronunciation,38m 30.22s,38m 30.82s,0.997,exist,False,False
pronunciation,38m 30.83s,38m 30.93s,0.999,in,False,False
pronunciation,38m 30.94s,38m 31.33s,0.999,English,False,False
pronunciation,38m 31.34s,38m 31.62s,0.998,because,False,False
pronunciation,38m 31.63s,38m 31.82s,0.996,I'm,False,False
pronunciation,38m 31.83s,38m 32.86s,0.996,inventing,False,False
pronunciation,38m 33.51s,38m 33.82s,0.241,Domar,False,False
punctuation,,,0.0,.,False,False
pronunciation,38m 34.52s,38m 35.17s,0.996,No,False,False
punctuation,,,0.0,.,False,False
pronunciation,38m 35.55s,38m 36.10s,0.996,People's,False,False
pronunciation,38m 36.11s,38m 37.03s,0.985,houses,False,False
punctuation,,,0.0,.,False,False
pronunciation,38m 37.04s,38m 37.65s,0.998,Yes,False,False
punctuation,,,0.0,.,False,False
pronunciation,38m 38.01s,38m 39.02s,0.996,People's,False,False
pronunciation,38m 39.03s,38m 39.53s,0.995,houses,False,False
punctuation,,,0.0,",",False,False
pronunciation,38m 39.54s,38m 40.85s,0.996,reunions,False,False
punctuation,,,0.0,.,False,False
pronunciation,38m 41.33s,38m 42.13s,0.887,And,False,False
pronunciation,38m 42.98s,38m 43.28s,0.999,I,False,False
pronunciation,38m 43.29s,38m 43.58s,0.998,don't,False,False
pronunciation,38m 43.59s,38m 43.97s,0.999,even,False,False
pronunciation,38m 43.98s,38m 44.44s,0.999,know,False,False
punctuation,,,0.0,",",False,False
pronunciation,38m 44.45s,38m 44.47s,0.997,I,False,False
pronunciation,38m 44.48s,38m 45.28s,0.998,don't,False,False
pronunciation,38m 45.29s,38m 45.60s,0.999,talk,False,False
pronunciation,38m 45.61s,38m 45.62s,0.999,a,False,False
pronunciation,38m 45.63s,38m 46.44s,0.999,lot,False,False
pronunciation,38m 46.45s,38m 47.70s,0.999,to,False,False
pronunciation,38m 48.01s,38m 49.76s,0.998,80%,False,False
pronunciation,38m 49.93s,38m 50.19s,0.999,of,False,False
pronunciation,38m 50.20s,38m 50.52s,0.999,those,False,False
pronunciation,38m 50.53s,38m 51.30s,0.999,people,False,False
punctuation,,,0.0,.,False,False
pronunciation,38m 51.31s,38m 51.62s,0.999,I,False,False
pronunciation,38m 51.63s,38m 51.92s,0.998,don't,False,False
pronunciation,38m 51.93s,38m 52.10s,0.999,have,False,False
pronunciation,38m 52.11s,38m 52.12s,0.998,a,False,False
pronunciation,38m 52.13s,38m 52.70s,0.999,really,False,False
pronunciation,38m 52.71s,38m 52.96s,0.998,deep,False,False
pronunciation,38m 52.97s,38m 53.80s,0.999,connection,False,False
pronunciation,38m 53.91s,38m 54.87s,0.897,only,False,False
punctuation,,,0.0,.,False,False
pronunciation,38m 55.22s,38m 55.23s,0.826,I,False,False
punctuation,,,0.0,",",False,False
pronunciation,38m 55.25s,38m 55.58s,0.997,I,False,False
pronunciation,38m 55.59s,38m 56.10s,0.999,only,False,False
pronunciation,38m 56.11s,38m 56.92s,0.999,talk,False,False
pronunciation,38m 57.87s,38m 58.47s,0.996,to,False,False
pronunciation,38m 58.48s,38m 59.32s,0.999,my,False,False
pronunciation,39m 0.90s,39m 1.64s,0.999,music,False,False
pronunciation,39m 1.65s,39m 2.24s,0.997,tutor,False,False
pronunciation,39m 2.25s,39m 2.59s,0.999,because,False,False
pronunciation,39m 2.60s,39m 2.61s,0.997,I,False,False
pronunciation,39m 2.62s,39m 2.97s,0.999,also,False,False
pronunciation,39m 2.98s,39m 4.03s,0.999,have,False,False
pronunciation,39m 4.04s,39m 4.05s,0.99,a,False,False
pronunciation,39m 4.06s,39m 5.15s,0.999,really,False,False
pronunciation,39m 5.26s,39m 6.72s,0.999,amazing,False,False
pronunciation,39m 6.73s,39m 7.25s,0.997,woman,False,False
pronunciation,39m 7.26s,39m 7.82s,0.999,that,False,False
pronunciation,39m 7.83s,39m 8.30s,0.998,teaches,False,False
pronunciation,39m 8.31s,39m 9.28s,0.999,music,False,False
pronunciation,39m 9.67s,39m 10.48s,0.999,to,False,False
pronunciation,39m 10.49s,39m 10.98s,0.999,me,False,False
pronunciation,39m 10.99s,39m 11.13s,0.996,and,False,False
pronunciation,39m 11.14s,39m 11.50s,0.997,other,False,False
pronunciation,39m 11.51s,39m 12.29s,0.993,girls,False,False
pronunciation,39m 12.30s,39m 12.68s,0.997,and,False,False
pronunciation,39m 12.88s,39m 13.10s,0.999,they,False,False
pronunciation,39m 13.11s,39m 13.47s,0.997,are,False,False
pronunciation,39m 13.48s,39m 14.38s,0.999,so,False,False
punctuation,,,0.0,",",False,False
pronunciation,39m 14.53s,39m 14.92s,0.998,so,False,False
pronunciation,39m 14.93s,39m 15.88s,0.999,brave,False,False
punctuation,,,0.0,.,False,False
pronunciation,39m 15.89s,39m 16.28s,0.996,They,False,False
punctuation,,,0.0,",",False,False
pronunciation,39m 16.29s,39m 16.42s,0.998,they,False,False
pronunciation,39m 16.43s,39m 16.80s,0.998,serve,False,False
pronunciation,39m 16.81s,39m 17.40s,0.999,God,False,False
punctuation,,,0.0,.,False,False
pronunciation,39m 17.41s,39m 17.73s,0.997,And,False,False
pronunciation,39m 17.83s,39m 18.68s,0.999,sometimes,False,False
pronunciation,39m 18.69s,39m 19.00s,0.996,I,False,False
punctuation,,,0.0,",",False,False
pronunciation,39m 19.28s,39m 19.49s,0.997,I,False,False
pronunciation,39m 19.50s,39m 20.08s,0.999,see,False,False
pronunciation,39m 20.09s,39m 20.20s,0.999,the,False,False
pronunciation,39m 20.21s,39m 20.45s,0.999,way,False,False
pronunciation,39m 20.46s,39m 20.57s,0.998,that,False,False
pronunciation,39m 20.58s,39m 20.77s,0.999,they,False,False
pronunciation,39m 21.29s,39m 21.61s,0.999,because,False,False
pronunciation,39m 21.62s,39m 21.77s,0.999,they,False,False
pronunciation,39m 21.78s,39m 21.98s,0.998,are,False,False
pronunciation,39m 21.99s,39m 22.47s,0.998,there,False,False
pronunciation,39m 22.48s,39m 22.60s,0.999,in,False,False
pronunciation,39m 22.61s,39m 22.72s,0.999,the,False,False
pronunciation,39m 22.73s,39m 23.64s,0.999,church,False,False
punctuation,,,0.0,.,False,False
pronunciation,39m 23.79s,39m 23.98s,0.999,They,False,False
pronunciation,39m 23.99s,39m 24.53s,0.997,are,False,False
pronunciation,39m 24.54s,39m 24.72s,0.999,at,False,False
pronunciation,39m 24.73s,39m 24.84s,0.998,the,False,False
pronunciation,39m 24.85s,39m 25.68s,0.999,church,False,False
pronunciation,39m 26.19s,39m 27.16s,0.999,every,False,False
pronunciation,39m 27.17s,39m 28.06s,0.999,Saturday,False,False
pronunciation,39m 28.07s,39m 28.96s,0.999,morning,False,False
punctuation,,,0.0,.,False,False
pronunciation,39m 29.79s,39m 30.29s,0.999,And,False,False
pronunciation,39m 30.30s,39m 30.55s,0.999,when,False,False
pronunciation,39m 30.56s,39m 30.57s,0.999,I,False,False
pronunciation,39m 31.06s,39m 31.54s,0.999,that,False,False
punctuation,,,0.0,",",False,False
pronunciation,39m 31.55s,39m 31.93s,0.999,I,False,False
pronunciation,39m 31.94s,39m 32.45s,0.999,think,False,False
pronunciation,39m 32.46s,39m 33.81s,0.999,immediately,False,False
pronunciation,39m 33.82s,39m 34.52s,0.997,of,False,False
punctuation,,,0.0,",",False,False
pronunciation,39m 34.53s,39m 34.54s,0.998,oh,False,False
pronunciation,39m 34.55s,39m 34.89s,0.999,my,False,False
pronunciation,39m 34.90s,39m 35.25s,0.99,gosh,False,False
punctuation,,,0.0,",",False,False
pronunciation,39m 35.26s,39m 35.52s,0.89,some,False,False
pronunciation,39m 35.53s,39m 36.51s,0.997,Saturday,False,False
pronunciation,39m 36.52s,39m 37.16s,0.999,morning,False,False
punctuation,,,0.0,.,False,False
pronunciation,39m 37.17s,39m 37.31s,0.999,I,False,False
pronunciation,39m 37.32s,39m 37.81s,0.99,wanna,False,False
pronunciation,39m 38.45s,39m 38.94s,0.997,ride,False,False
pronunciation,39m 38.95s,39m 38.96s,0.999,a,False,False
pronunciation,39m 38.97s,39m 39.70s,0.999,bike,False,False
punctuation,,,0.0,.,False,False
pronunciation,39m 40.01s,39m 40.45s,0.999,I,False,False
pronunciation,39m 40.46s,39m 40.71s,0.965,wanna,False,False
punctuation,,,0.0,.,False,False
pronunciation,39m 42.08s,39m 42.51s,0.999,I,False,False
pronunciation,39m 42.52s,39m 43.05s,0.997,wouldn't,False,False
pronunciation,39m 43.06s,39m 43.44s,0.998,stay,False,False
pronunciation,39m 43.45s,39m 43.69s,0.997,my,False,False
pronunciation,39m 43.70s,39m 44.11s,0.996,whole,False,False
pronunciation,39m 44.12s,39m 44.78s,0.999,morning,False,False
pronunciation,39m 44.80s,39m 45.33s,0.999,from,False,False
pronunciation,39m 45.34s,39m 46.87s,0.999,7:08,False,False
pronunciation,39m 47.00s,39m 48.03s,0.998,a.m.,False,False
pronunciation,39m 48.14s,39m 48.95s,0.999,to,False,False
pronunciation,39m 48.96s,39m 49.35s,0.999,1,False,False
pronunciation,39m 49.36s,39m 50.27s,0.998,p.m.,False,False
pronunciation,39m 50.91s,39m 51.67s,0.999,Teaching,False,False
pronunciation,39m 51.68s,39m 52.83s,0.999,music,False,False
pronunciation,39m 52.84s,39m 53.77s,0.998,to,False,False
pronunciation,39m 54.18s,39m 55.31s,0.999,people,False,False
